"Balanszijde","Instrument","Stroomtype","LooptijdOorspronkelijk","RenteVastPeriode","Periode ","waarde"
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2013-05",4.6
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2013-06",4.58
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2013-07",4.57
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2013-08",4.56
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2013-09",4.54
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2013-10",4.53
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2013-11",4.51
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2013-12",4.5
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2014-01",4.49
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2014-02",4.48
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2014-03",4.46
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2014-04",4.45
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2014-05",4.4
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2014-06",4.38
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2014-07",4.36
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2014-08",4.34
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2014-09",4.3
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2014-10",4.29
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2014-11",4.27
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2014-12",4.24
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2015-01",4.25
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2015-02",4.23
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2015-03",4.21
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2015-04",4.19
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2015-05",4.16
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2015-06",4.13
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2015-07",4.08
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2015-08",4.06
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2015-09",4.03
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2015-10",4.02
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2015-11",3.99
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2015-12",3.95
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2016-01",3.95
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2016-02",3.81
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2016-03",3.89
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2016-04",3.86
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2016-05",3.83
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2016-06",3.81
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2016-07",3.78
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2016-08",3.75
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2016-09",3.71
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2016-10",3.68
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2016-11",3.65
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2016-12",3.63
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2017-01",3.59
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2017-02",3.56
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2017-03",3.53
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2017-04",3.5
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2017-05",3.48
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2017-06",3.45
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2017-07",3.42
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2017-08",3.4
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2017-09",3.38
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2017-10",3.36
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2017-11",3.32
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2017-12",3.3
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2018-01",3.32
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2018-02",3.3
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2018-03",3.28
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2018-04",3.25
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2018-05",3.24
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2018-06",3.22
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2018-07",3.19
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2018-08",3.17
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2018-09",3.15
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2018-10",3.14
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2018-11",3.12
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2018-12",3.11
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2019-01",3.1
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2019-02",3.08
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2019-03",3.07
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2019-04",3.06
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2019-05",3.04
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2019-06",3.03
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2019-07",3.01
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2019-08",2.99
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2019-09",2.97
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2019-10",2.94
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2019-11",2.93
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2019-12",2.9
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2020-01",2.88
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2020-02",2.86
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2020-03",2.83
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2020-04",2.8
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2020-05",2.77
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2020-06",2.75
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2020-07",2.73
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2020-08",2.71
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2020-09",2.68
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2020-10",2.66
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2020-11",2.64
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2020-12",2.61
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2021-01",2.59
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2021-02",2.57
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2021-03",2.54
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2021-04",2.52
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2021-05",2.49
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2021-06",2.47
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2021-07",2.45
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2021-08",2.43
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2021-09",2.41
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2021-10",2.39
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2021-11",2.37
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2021-12",2.34
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2022-01",2.32
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2022-02",2.31
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2022-03",2.28
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2022-04",2.28
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2022-05",2.26
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2022-06",2.25
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2022-07",2.25
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","> 5 jaar ","Totaal ","2022-08",2.26
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2003-01",5.65
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2003-02",5.62
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2003-03",5.59
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2003-04",5.55
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2003-05",5.52
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2003-06",5.46
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2003-07",5.43
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2003-08",5.39
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2003-09",5.35
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2003-10",5.33
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2003-11",5.3
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2003-12",5.27
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2004-01",5.24
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2004-02",5.22
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2004-03",5.19
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2004-04",5.16
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2004-05",5.14
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2004-06",5.12
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2004-07",5.09
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2004-08",5.07
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2004-09",5.05
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2004-10",5.03
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2004-11",5
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2004-12",5
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2005-01",4.98
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2005-02",4.96
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2005-03",4.92
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2005-04",4.89
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2005-05",4.87
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2005-06",4.84
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2005-07",4.81
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2005-08",4.78
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2005-09",4.76
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2005-10",4.73
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2005-11",4.7
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2005-12",4.68
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2006-01",4.67
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2006-02",4.67
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2006-03",4.67
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2006-04",4.67
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2006-05",4.67
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2006-06",4.68
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2006-07",4.68
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2006-08",4.69
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2006-09",4.71
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2006-10",4.72
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2006-11",4.74
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2006-12",4.76
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2007-01",4.76
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2007-02",4.77
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2007-03",4.8
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2007-04",4.78
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2007-05",4.79
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2007-06",4.81
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2007-07",4.81
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2007-08",4.82
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2007-09",4.84
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2007-10",4.88
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2007-11",4.86
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2007-12",4.88
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2008-01",4.87
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2008-02",4.87
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2008-03",4.86
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2008-04",4.87
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2008-05",4.89
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2008-06",4.89
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2008-07",4.91
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2008-08",4.92
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2008-09",4.93
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2008-10",4.96
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2008-11",4.95
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2008-12",4.93
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2009-01",4.9
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2009-02",4.86
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2009-03",4.84
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2009-04",4.82
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2009-05",4.8
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2009-06",4.8
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2009-07",4.78
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2009-08",4.78
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2009-09",4.76
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2009-10",4.76
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2009-11",4.75
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2009-12",4.76
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2010-01",4.76
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2010-02",4.75
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2010-03",4.75
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2010-04",4.74
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2010-05",4.74
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2010-06",4.76
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2010-07",4.78
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2010-08",4.77
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2010-09",4.76
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2010-10",4.77
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2010-11",4.76
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2010-12",4.77
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2011-01",4.75
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2011-02",4.75
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2011-03",4.75
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2011-04",4.76
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2011-05",4.77
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2011-06",4.78
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2011-07",4.78
"Activa ","Woninghypotheken - Totaal ","Uitstaande bedragen ","Totaal ","Totaal ","2011-08",4.79
